Data/Hora,Extrusora (°C),Extrusora Alvo (°C),Extrusora Delta (°C),Extrusora PWM,Mesa (°C),Mesa Alvo (°C),Mesa Delta (°C),Mesa PWM,X (mm),Y (mm),Z (mm),E (mm),Aceleração (mm/s²),Jerk X (mm/s),Jerk Y (mm/s)
2025-04-08 11:16:26,199.77,200.0,-0.2299999999999897,76,60.01,60.0,0.009999999999998,31,22.81,164.88,0.6,2542.5,,,
2025-04-08 11:16:34,199.01,200.0,-0.9900000000000092,93,59.99,60.0,-0.009999999999998,36,22.27,57.18,0.6,2546.1,,,
2025-04-08 11:16:38,194.52,200.0,-5.47999999999999,102,60.01,60.0,0.009999999999998,30,133.6,106.58,0.6,2559.27,,,
2025-04-08 11:16:48,196.78,200.0,-3.219999999999999,115,59.99,60.0,-0.009999999999998,35,133.1,59.1,0.6,2559.08,,,
2025-04-08 11:16:56,199.67,200.0,-0.3300000000000125,67,60.01,60.0,0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-08 11:17:04,200.77,200.0,0.7700000000000102,63,59.99,60.0,-0.009999999999998,36,128.12,58.54,0.6,2566.33,,,
2025-04-08 11:17:05,200.77,200.0,0.7700000000000102,63,59.99,60.0,-0.009999999999998,36,,,,,500.0,10.0,10.0
2025-04-08 11:17:06,199.72,200.0,-0.2800000000000011,85,59.98,60.0,-0.0200000000000031,41,124.72,58.54,0.6,2568.0,,,
2025-04-08 11:17:08,198.94,200.0,-1.0600000000000025,99,59.99,60.0,-0.009999999999998,37,132.64,70.98,0.6,2572.31,,,
2025-04-08 11:17:12,199.4,200.0,-0.5999999999999943,84,60.01,60.0,0.009999999999998,32,132.64,74.37,0.6,2576.38,,,
2025-04-08 11:17:17,200.59,200.0,0.5900000000000034,58,60.02,60.0,0.0200000000000031,28,132.64,77.77,0.6,2581.41,,,
2025-04-08 11:17:21,200.89,200.0,0.8899999999999864,54,60.02,60.0,0.0200000000000031,26,132.64,80.03,0.6,2585.29,,,
2025-04-08 11:17:28,199.33,200.0,-0.6699999999999875,86,59.99,60.0,-0.009999999999998,37,132.64,83.42,0.6,2591.92,,,
2025-04-08 11:17:31,199.4,200.0,-0.5999999999999943,83,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-08 11:17:36,200.23,200.0,0.2299999999999897,65,59.99,60.0,-0.009999999999998,39,132.64,86.82,0.6,2599.5,,,
2025-04-08 11:17:42,200.29,200.0,0.289999999999992,66,59.98,60.0,-0.0200000000000031,42,132.64,89.08,0.6,2605.09,,,
2025-04-08 11:17:52,199.79,200.0,-0.2100000000000079,75,59.99,60.0,-0.009999999999998,38,132.64,92.47,0.6,2614.27,,,
2025-04-08 11:17:55,199.91,200.0,-0.0900000000000034,73,59.99,60.0,-0.009999999999998,38,,,,,500.0,10.0,10.0
2025-04-08 11:18:02,200.14,200.0,0.1399999999999863,69,60.01,60.0,0.009999999999998,34,132.64,95.87,0.6,2624.4,,,
2025-04-08 11:18:15,199.94,200.0,-0.0600000000000022,72,60.01,60.0,0.009999999999998,32,132.64,99.26,0.6,2635.5,,,
2025-04-08 11:18:19,200.05,200.0,0.0500000000000113,71,59.99,60.0,-0.009999999999998,38,,,,,500.0,10.0,10.0
2025-04-08 11:18:28,199.95,200.0,-0.0500000000000113,72,59.98,60.0,-0.0200000000000031,43,132.64,102.66,0.6,2647.55,,,
2025-04-08 11:18:37,200.09,200.0,0.0900000000000034,70,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-08 11:18:48,199.93,200.0,-0.0699999999999931,73,60.02,60.0,0.0200000000000031,29,131.07,105.62,0.6,2664.83,,,
2025-04-08 11:18:58,200.22,200.0,0.2199999999999988,66,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:19:09,200.03,200.0,0.0300000000000011,70,59.99,60.0,-0.009999999999998,37,126.55,105.62,0.6,2681.0,,,
2025-04-08 11:19:21,200.03,200.0,0.0300000000000011,71,60.01,60.0,0.009999999999998,33,,,,,500.0,10.0,10.0
2025-04-08 11:19:24,200.04,200.0,0.039999999999992,70,60.01,60.0,0.009999999999998,34,123.15,105.62,0.6,2692.01,,,
2025-04-08 11:19:38,200.01,200.0,0.0099999999999909,71,60.01,60.0,0.009999999999998,33,119.76,105.62,0.6,2702.06,,,
2025-04-08 11:19:42,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:19:51,199.99,200.0,-0.0099999999999909,72,59.96,60.0,-0.0399999999999991,48,116.36,105.62,0.6,2711.15,,,
2025-04-08 11:20:00,199.99,200.0,-0.0099999999999909,72,60.01,60.0,0.009999999999998,30,,,,,500.0,10.0,10.0
2025-04-08 11:20:06,199.97,200.0,-0.0300000000000011,72,60.0,60.0,0.0,34,111.84,105.62,0.6,2721.78,,,
2025-04-08 11:20:13,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-08 11:20:20,200.01,200.0,0.0099999999999909,71,60.01,60.0,0.009999999999998,33,107.31,105.62,0.6,2730.72,,,
2025-04-08 11:20:25,200.0,200.0,0.0,71,59.99,60.0,-0.009999999999998,38,105.05,105.62,0.6,2734.54,,,
2025-04-08 11:20:30,199.99,200.0,-0.0099999999999909,72,60.02,60.0,0.0200000000000031,29,102.79,105.62,0.6,2737.94,,,
2025-04-08 11:20:36,199.99,200.0,-0.0099999999999909,72,60.01,60.0,0.009999999999998,33,,,,,500.0,10.0,10.0
2025-04-08 11:20:40,200.03,200.0,0.0300000000000011,71,60.01,60.0,0.009999999999998,32,98.26,105.62,0.6,2743.47,,,
2025-04-08 11:20:45,199.97,200.0,-0.0300000000000011,72,60.0,60.0,0.0,37,94.87,105.62,0.6,2746.5,,,
2025-04-08 11:20:48,199.99,200.0,-0.0099999999999909,72,60.0,60.0,0.0,37,92.61,105.62,0.6,2747.98,,,
2025-04-08 11:20:51,199.98,200.0,-0.0200000000000102,72,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:20:52,199.99,200.0,-0.0099999999999909,72,60.01,60.0,0.009999999999998,32,89.21,105.62,0.6,2749.41,,,
2025-04-08 11:20:54,200.02,200.0,0.0200000000000102,71,59.98,60.0,-0.0200000000000031,41,85.82,105.62,0.6,2749.88,,,
2025-04-08 11:20:56,199.98,200.0,-0.0200000000000102,72,60.01,60.0,0.009999999999998,32,80.58,110.71,0.6,2753.15,,,
2025-04-08 11:21:02,199.96,200.0,-0.039999999999992,72,60.01,60.0,0.009999999999998,32,130.78,159.85,0.6,2776.05,,,
2025-04-08 11:21:18,201.02,200.0,1.0200000000000102,50,60.01,60.0,0.009999999999998,34,80.77,111.52,0.6,2785.76,,,
2025-04-08 11:21:35,201.45,200.0,1.4499999999999886,40,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-08 11:21:41,199.44,200.0,-0.5600000000000023,83,60.0,60.0,0.0,31,128.21,111.81,0.6,2789.13,,,
2025-04-08 11:21:47,199.79,200.0,-0.2100000000000079,74,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-08 11:21:47,199.79,200.0,-0.2100000000000079,74,60.01,60.0,0.009999999999998,29,123.12,111.81,0.6,2790.69,,,
2025-04-08 11:21:50,200.3,200.0,0.3000000000000113,64,59.99,60.0,-0.009999999999998,35,118.03,111.81,0.6,2795.04,,,
2025-04-08 11:21:53,200.37,200.0,0.3700000000000045,63,60.0,60.0,0.0,34,114.64,111.81,0.6,2798.92,,,
2025-04-08 11:21:58,199.91,200.0,-0.0900000000000034,74,59.99,60.0,-0.009999999999998,34,111.24,111.81,0.6,2803.77,,,
2025-04-08 11:22:02,199.79,200.0,-0.2100000000000079,76,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-08 11:22:06,199.89,200.0,-0.1100000000000136,73,59.99,60.0,-0.009999999999998,35,106.72,111.81,0.6,2811.71,,,
2025-04-08 11:22:10,200.13,200.0,0.1299999999999954,68,60.01,60.0,0.009999999999998,32,104.45,111.81,0.6,2816.33,,,
2025-04-08 11:22:18,200.04,200.0,0.039999999999992,71,60.01,60.0,0.009999999999998,32,102.19,111.81,0.6,2821.36,,,
2025-04-08 11:22:25,199.88,200.0,-0.1200000000000045,74,59.99,60.0,-0.009999999999998,37,,,,,500.0,10.0,10.0
2025-04-08 11:22:28,200.03,200.0,0.0300000000000011,71,60.0,60.0,0.0,34,97.66,111.81,0.6,2832.72,,,
2025-04-08 11:22:34,200.13,200.0,0.1299999999999954,69,59.98,60.0,-0.0200000000000031,42,95.4,111.81,0.6,2839.03,,,
2025-04-08 11:22:42,199.94,200.0,-0.0600000000000022,73,59.99,60.0,-0.009999999999998,39,93.14,111.81,0.6,2845.78,,,
2025-04-08 11:22:50,200.02,200.0,0.0200000000000102,71,59.99,60.0,-0.009999999999998,39,,,,,500.0,10.0,10.0
2025-04-08 11:22:58,199.99,200.0,-0.0099999999999909,72,60.02,60.0,0.0200000000000031,29,88.61,111.81,0.6,2860.53,,,
2025-04-08 11:23:12,199.99,200.0,-0.0099999999999909,72,60.01,60.0,0.009999999999998,31,85.22,111.81,0.6,2872.72,,,
2025-04-08 11:23:16,199.99,200.0,-0.0099999999999909,72,59.99,60.0,-0.009999999999998,38,,,,,500.0,10.0,10.0
2025-04-08 11:23:26,199.98,200.0,-0.0200000000000102,72,59.99,60.0,-0.009999999999998,37,81.82,111.81,0.6,2885.81,,,
2025-04-08 11:23:37,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-08 11:23:48,199.99,200.0,-0.0099999999999909,72,59.99,60.0,-0.009999999999998,36,80.02,107.74,0.6,2903.51,,,
2025-04-08 11:24:02,200.15,200.0,0.1500000000000056,66,59.99,60.0,-0.009999999999998,36,,,,,500.0,10.0,10.0
2025-04-08 11:24:12,199.75,200.0,-0.25,78,60.01,60.0,0.009999999999998,31,38.81,62.01,0.6,2921.91,,,
2025-04-08 11:24:22,200.16,200.0,0.1599999999999966,67,60.01,60.0,0.009999999999998,30,,,,,500.0,10.0,10.0
2025-04-08 11:24:32,199.82,200.0,-0.1800000000000068,76,60.02,60.0,0.0200000000000031,25,43.34,62.01,0.6,2936.46,,,
2025-04-08 11:24:41,199.94,200.0,-0.0600000000000022,72,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-08 11:24:50,200.01,200.0,0.0099999999999909,72,60.0,60.0,0.0,33,47.87,62.01,0.6,2949.3,,,
2025-04-08 11:24:59,199.95,200.0,-0.0500000000000113,72,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-08 11:25:06,200.06,200.0,0.0600000000000022,70,59.99,60.0,-0.009999999999998,36,52.39,62.01,0.6,2960.44,,,
2025-04-08 11:25:14,199.94,200.0,-0.0600000000000022,73,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-08 11:25:20,199.99,200.0,-0.0099999999999909,72,60.01,60.0,0.009999999999998,26,56.92,62.01,0.6,2969.88,,,
2025-04-08 11:25:29,200.03,200.0,0.0300000000000011,71,59.99,60.0,-0.009999999999998,33,60.31,62.01,0.6,2975.84,,,
2025-04-08 11:25:35,200.0,200.0,0.0,71,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-08 11:25:39,200.03,200.0,0.0300000000000011,70,60.01,60.0,0.009999999999998,30,64.84,62.01,0.6,2982.3,,,
2025-04-08 11:25:47,200.01,200.0,0.0099999999999909,71,60.01,60.0,0.009999999999998,30,69.36,62.01,0.6,2987.06,,,
2025-04-08 11:25:53,199.97,200.0,-0.0300000000000011,72,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-08 11:25:53,199.97,200.0,-0.0300000000000011,72,60.01,60.0,0.009999999999998,29,72.75,62.01,0.6,2989.51,,,
2025-04-08 11:25:57,200.05,200.0,0.0500000000000113,70,59.99,60.0,-0.009999999999998,36,77.28,62.01,0.6,2991.28,,,
2025-04-08 11:25:59,200.03,200.0,0.0300000000000011,71,60.01,60.0,0.009999999999998,29,32.48,64.61,0.6,2985.03,,,
2025-04-08 11:26:01,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,31,123.81,158.89,0.6,3022.01,,,
2025-04-08 11:26:28,200.09,200.0,0.0900000000000034,69,60.01,60.0,0.009999999999998,28,120.42,158.89,0.6,3047.1,,,
2025-04-08 11:26:49,200.07,200.0,0.0699999999999931,69,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-08 11:27:12,200.1,200.0,0.0999999999999943,69,60.0,60.0,0.0,32,115.89,158.89,0.6,3079.06,,,
2025-04-08 11:27:29,200.05,200.0,0.0500000000000113,70,60.01,60.0,0.009999999999998,30,,,,,500.0,10.0,10.0
2025-04-08 11:27:49,200.07,200.0,0.0699999999999931,70,60.0,60.0,0.0,34,111.37,158.89,0.6,3109.32,,,
2025-04-08 11:28:25,199.99,200.0,-0.0099999999999909,72,59.99,60.0,-0.009999999999998,36,106.84,158.89,0.6,3137.88,,,
2025-04-08 11:28:52,200.03,200.0,0.0300000000000011,71,59.98,60.0,-0.0200000000000031,38,103.45,158.89,0.6,3158.17,,,
2025-04-08 11:29:17,200.02,200.0,0.0200000000000102,71,60.0,60.0,0.0,32,100.06,158.89,0.6,3177.52,,,
2025-04-08 11:29:27,200.0,200.0,0.0,72,59.99,60.0,-0.009999999999998,37,,,,,500.0,10.0,10.0
2025-04-08 11:29:41,200.02,200.0,0.0200000000000102,71,59.99,60.0,-0.009999999999998,36,96.66,158.89,0.6,3195.9,,,
2025-04-08 11:29:57,200.0,200.0,0.0,71,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-08 11:30:11,199.96,200.0,-0.039999999999992,72,59.97,60.0,-0.0300000000000011,41,92.14,158.89,0.6,3218.92,,,
2025-04-08 11:30:26,200.0,200.0,0.0,71,60.0,60.0,0.0,34,,,,,500.0,10.0,10.0
2025-04-08 11:30:36,199.97,200.0,-0.0300000000000011,72,59.99,60.0,-0.009999999999998,35,88.74,158.89,0.6,3235.07,,,
2025-04-08 11:30:47,200.0,200.0,0.0,71,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-08 11:30:59,199.96,200.0,-0.039999999999992,72,60.0,60.0,0.0,31,84.22,158.89,0.6,3255.11,,,
2025-04-08 11:31:18,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,32,80.82,158.89,0.6,3269.02,,,
2025-04-08 11:31:36,200.04,200.0,0.039999999999992,70,59.98,60.0,-0.0200000000000031,36,77.43,158.89,0.6,3281.98,,,
2025-04-08 11:31:52,200.02,200.0,0.0200000000000102,71,60.01,60.0,0.009999999999998,27,74.03,158.89,0.6,3293.98,,,
2025-04-08 11:32:07,199.99,200.0,-0.0099999999999909,71,60.0,60.0,0.0,30,70.64,158.89,0.6,3305.02,,,
2025-04-08 11:32:17,200.04,200.0,0.039999999999992,70,60.01,60.0,0.009999999999998,28,68.38,158.89,0.6,3311.84,,,
2025-04-08 11:32:30,199.98,200.0,-0.0200000000000102,72,59.99,60.0,-0.009999999999998,35,64.98,158.89,0.6,3321.29,,,
2025-04-08 11:32:34,200.03,200.0,0.0300000000000011,70,59.98,60.0,-0.0200000000000031,36,,,,,500.0,10.0,10.0
2025-04-08 11:32:42,199.99,200.0,-0.0099999999999909,71,60.0,60.0,0.0,31,61.59,158.89,0.6,3329.77,,,
2025-04-08 11:32:50,199.99,200.0,-0.0099999999999909,71,60.01,60.0,0.009999999999998,27,,,,,500.0,10.0,10.0
2025-04-08 11:32:56,199.99,200.0,-0.0099999999999909,71,60.0,60.0,0.0,30,57.06,158.89,0.6,3339.59,,,
2025-04-08 11:33:03,199.99,200.0,-0.0099999999999909,71,60.0,60.0,0.0,30,54.8,158.89,0.6,3343.87,,,
2025-04-08 11:33:09,199.98,200.0,-0.0200000000000102,72,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-08 11:33:14,200.02,200.0,0.0200000000000102,71,60.0,60.0,0.0,30,50.27,158.89,0.6,3351.14,,,
2025-04-08 11:33:21,199.99,200.0,-0.0099999999999909,71,59.98,60.0,-0.0200000000000031,37,46.88,158.89,0.6,3355.47,,,
2025-04-08 11:33:26,199.99,200.0,-0.0099999999999909,71,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-08 11:33:27,200.01,200.0,0.0099999999999909,71,60.01,60.0,0.009999999999998,28,43.49,158.89,0.6,3358.85,,,
2025-04-08 11:33:32,200.03,200.0,0.0300000000000011,70,59.99,60.0,-0.009999999999998,33,40.09,158.89,0.6,3361.27,,,
2025-04-08 11:33:35,200.04,200.0,0.039999999999992,70,60.0,60.0,0.0,31,36.7,158.89,0.6,3362.73,,,
2025-04-08 11:33:38,200.03,200.0,0.0300000000000011,70,60.0,60.0,0.0,31,130.22,158.04,0.6,3356.73,,,
2025-04-08 11:33:40,199.99,200.0,-0.0099999999999909,71,60.02,60.0,0.0200000000000031,23,138.5,157.69,0.6,3382.79,,,
2025-04-08 11:33:53,200.07,200.0,0.0699999999999931,71,59.99,60.0,-0.009999999999998,31,,,,,500.0,10.0,10.0
2025-04-08 11:34:09,199.77,200.0,-0.2299999999999897,75,60.0,60.0,0.0,32,142.21,157.48,0.6,3392.93,,,
2025-04-08 11:34:17,200.13,200.0,0.1299999999999954,70,59.99,60.0,-0.009999999999998,37,,,,,500.0,10.0,10.0
2025-04-08 11:34:18,199.92,200.0,-0.0800000000000125,76,59.98,60.0,-0.0200000000000031,38,147.3,157.48,0.6,3395.12,,,
2025-04-08 11:34:20,200.0,200.0,0.0,73,59.99,60.0,-0.009999999999998,38,150.7,157.48,0.6,3397.87,,,
2025-04-08 11:34:32,200.1,200.0,0.0999999999999943,69,60.0,60.0,0.0,33,159.75,157.48,0.6,3409.9,,,
2025-04-08 11:34:34,200.02,200.0,0.0200000000000102,71,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-08 11:34:38,199.99,200.0,-0.0099999999999909,71,59.98,60.0,-0.0200000000000031,38,138.96,133.3,0.6,3417.3,,,
2025-04-08 11:34:43,199.96,200.0,-0.039999999999992,73,59.98,60.0,-0.0200000000000031,39,138.96,131.04,0.6,3422.12,,,
2025-04-08 11:34:49,200.12,200.0,0.1200000000000045,69,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-08 11:34:56,199.99,200.0,-0.0099999999999909,71,60.01,60.0,0.009999999999998,32,138.96,126.51,0.6,3433.03,,,
2025-04-08 11:35:05,200.1,200.0,0.0999999999999943,70,60.0,60.0,0.0,35,138.96,123.12,0.6,3442.33,,,
2025-04-08 11:35:13,199.96,200.0,-0.039999999999992,73,59.99,60.0,-0.009999999999998,36,,,,,500.0,10.0,10.0
2025-04-08 11:35:20,199.94,200.0,-0.0600000000000022,73,60.01,60.0,0.009999999999998,32,138.96,118.59,0.6,3456.22,,,
2025-04-08 11:35:33,200.09,200.0,0.0900000000000034,69,60.0,60.0,0.0,34,138.96,115.2,0.6,3467.76,,,
2025-04-08 11:35:37,199.74,200.0,-0.2599999999999909,78,60.01,60.0,0.009999999999998,31,,,,,500.0,10.0,10.0
2025-04-08 11:35:50,200.23,200.0,0.2299999999999897,66,59.99,60.0,-0.009999999999998,36,138.96,111.8,0.6,3480.25,,,
2025-04-08 11:35:57,200.03,200.0,0.0300000000000011,71,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-08 11:36:07,200.01,200.0,0.0099999999999909,72,59.99,60.0,-0.009999999999998,39,138.96,107.28,0.6,3497.92,,,
2025-04-08 11:36:18,199.93,200.0,-0.0699999999999931,73,59.99,60.0,-0.009999999999998,36,,,,,500.0,10.0,10.0
2025-04-08 11:36:29,200.17,200.0,0.1699999999999875,68,60.0,60.0,0.0,32,138.96,102.75,0.6,3515.63,,,
2025-04-08 11:36:40,199.93,200.0,-0.0699999999999931,73,60.0,60.0,0.0,34,,,,,500.0,10.0,10.0
2025-04-08 11:36:50,199.99,200.0,-0.0099999999999909,72,60.0,60.0,0.0,34,138.96,98.23,0.6,3533.35,,,
2025-04-08 11:37:02,199.96,200.0,-0.039999999999992,73,60.01,60.0,0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-08 11:37:07,199.96,200.0,-0.039999999999992,73,59.99,60.0,-0.009999999999998,37,138.96,94.83,0.6,3546.63,,,
2025-04-08 11:37:18,200.03,200.0,0.0300000000000011,71,60.01,60.0,0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-08 11:37:29,199.96,200.0,-0.039999999999992,73,60.01,60.0,0.009999999999998,30,138.96,90.31,0.6,3564.35,,,
2025-04-08 11:37:42,199.96,200.0,-0.039999999999992,73,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-08 11:37:45,199.97,200.0,-0.0300000000000011,72,59.99,60.0,-0.009999999999998,36,138.96,86.91,0.6,3577.64,,,
2025-04-08 11:38:01,199.95,200.0,-0.0500000000000113,73,60.0,60.0,0.0,33,138.96,83.52,0.6,3590.92,,,
2025-04-08 11:38:07,199.95,200.0,-0.0500000000000113,73,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:38:18,199.93,200.0,-0.0699999999999931,74,59.99,60.0,-0.009999999999998,37,138.96,80.12,0.6,3604.21,,,
2025-04-08 11:38:29,199.91,200.0,-0.0900000000000034,74,60.02,60.0,0.0200000000000031,27,,,,,500.0,10.0,10.0
2025-04-08 11:38:40,200.01,200.0,0.0099999999999909,71,60.0,60.0,0.0,35,138.96,75.6,0.6,3621.93,,,
2025-04-08 11:38:51,199.96,200.0,-0.039999999999992,73,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:39:02,200.0,200.0,0.0,72,60.02,60.0,0.0200000000000031,28,138.96,71.07,0.6,3639.64,,,
2025-04-08 11:39:40,200.03,200.0,0.0300000000000011,71,60.0,60.0,0.0,36,138.96,63.15,0.6,3670.65,,,
2025-04-08 11:39:46,199.97,200.0,-0.0300000000000011,73,60.01,60.0,0.009999999999998,31,,,,,500.0,10.0,10.0
2025-04-08 11:39:56,200.05,200.0,0.0500000000000113,70,59.99,60.0,-0.009999999999998,37,139.8,60.61,0.6,3683.88,,,
2025-04-08 11:40:07,199.95,200.0,-0.0500000000000113,73,60.0,60.0,0.0,35,,,,,500.0,10.0,10.0
2025-04-08 11:40:13,200.01,200.0,0.0099999999999909,72,60.02,60.0,0.0200000000000031,27,143.2,60.61,0.6,3696.37,,,
2025-04-08 11:40:30,199.94,200.0,-0.0600000000000022,73,60.01,60.0,0.009999999999998,31,146.59,60.61,0.6,3707.9,,,
2025-04-08 11:40:43,199.99,200.0,-0.0099999999999909,72,60.0,60.0,0.0,34,149.98,60.61,0.6,3718.47,,,
2025-04-08 11:40:48,200.01,200.0,0.0099999999999909,72,59.99,60.0,-0.009999999999998,37,,,,,500.0,10.0,10.0
2025-04-08 11:40:57,200.0,200.0,0.0,72,60.01,60.0,0.009999999999998,33,153.38,60.61,0.6,3728.09,,,
2025-04-08 11:41:09,199.99,200.0,-0.0099999999999909,72,60.0,60.0,0.0,36,156.77,60.61,0.6,3736.75,,,
2025-04-08 11:41:23,199.99,200.0,-0.0099999999999909,72,59.99,60.0,-0.009999999999998,37,160.17,60.61,0.6,3744.45,,,
2025-04-08 11:41:31,200.02,200.0,0.0200000000000102,71,59.99,60.0,-0.009999999999998,38,,,,,500.0,10.0,10.0
2025-04-08 11:41:33,200.03,200.0,0.0300000000000011,71,60.0,60.0,0.0,34,164.69,60.61,0.6,3753.23,,,
2025-04-08 11:41:41,199.99,200.0,-0.0099999999999909,72,59.99,60.0,-0.009999999999998,36,168.09,60.61,0.6,3758.69,,,
2025-04-08 11:41:49,199.98,200.0,-0.0200000000000102,72,60.01,60.0,0.009999999999998,30,171.48,60.61,0.6,3763.2,,,
2025-04-08 11:41:55,199.99,200.0,-0.0099999999999909,72,59.98,60.0,-0.0200000000000031,41,174.87,60.61,0.6,3766.75,,,
2025-04-08 11:42:03,200.02,200.0,0.0200000000000102,71,60.01,60.0,0.009999999999998,32,178.27,60.61,0.6,3769.34,,,
2025-04-08 11:42:06,199.99,200.0,-0.0099999999999909,72,60.0,60.0,0.0,35,183.93,60.61,0.6,3771.53,,,
2025-04-08 11:42:07,200.0,200.0,0.0,72,60.01,60.0,0.009999999999998,32,186.04,61.02,0.8,3765.17,,,
2025-04-08 11:42:14,199.79,200.0,-0.2100000000000079,77,60.02,60.0,0.0200000000000031,25,,,,,500.0,10.0,10.0
2025-04-08 11:42:26,200.17,200.0,0.1699999999999875,69,60.0,60.0,0.0,35,132.64,103.25,0.8,3791.09,,,
2025-04-08 11:42:34,199.85,200.0,-0.1500000000000056,76,60.0,60.0,0.0,37,132.64,99.86,0.8,3792.16,,,
2025-04-08 11:42:35,199.85,200.0,-0.1500000000000056,76,60.0,60.0,0.0,37,124.62,105.62,0.8,3793.78,,,
2025-04-08 11:42:37,199.86,200.0,-0.1399999999999863,75,59.98,60.0,-0.0200000000000031,42,121.22,105.62,0.8,3796.6,,,
2025-04-08 11:42:42,200.09,200.0,0.0900000000000034,70,60.02,60.0,0.0200000000000031,31,116.7,105.62,0.8,3801.86,,,
2025-04-08 11:42:47,200.14,200.0,0.1399999999999863,70,60.01,60.0,0.009999999999998,34,113.3,105.62,0.8,3806.91,,,
2025-04-08 11:42:53,199.94,200.0,-0.0600000000000022,75,59.99,60.0,-0.009999999999998,40,109.91,105.62,0.8,3812.93,,,
2025-04-08 11:42:54,199.94,200.0,-0.0600000000000022,75,59.99,60.0,-0.009999999999998,40,,,,,500.0,10.0,10.0
2025-04-08 11:43:00,199.94,200.0,-0.0600000000000022,74,60.01,60.0,0.009999999999998,36,106.51,105.62,0.8,3819.9,,,
2025-04-08 11:43:08,200.06,200.0,0.0600000000000022,72,59.99,60.0,-0.009999999999998,41,103.12,105.62,0.8,3827.83,,,
2025-04-08 11:43:14,199.94,200.0,-0.0600000000000022,74,60.0,60.0,0.0,38,100.86,105.62,0.8,3833.65,,,
2025-04-08 11:43:25,200.05,200.0,0.0500000000000113,72,60.0,60.0,0.0,37,97.46,105.62,0.8,3843.18,,,
2025-04-08 11:43:36,200.03,200.0,0.0300000000000011,72,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:43:36,200.03,200.0,0.0300000000000011,72,60.0,60.0,0.0,36,94.07,105.62,0.8,3853.67,,,
2025-04-08 11:43:53,200.06,200.0,0.0600000000000022,72,59.99,60.0,-0.009999999999998,41,89.54,105.62,0.8,3869.14,,,
2025-04-08 11:44:07,200.06,200.0,0.0600000000000022,72,60.0,60.0,0.0,36,86.15,105.62,0.8,3881.86,,,
2025-04-08 11:44:15,199.99,200.0,-0.0099999999999909,73,60.01,60.0,0.009999999999998,35,,,,,500.0,10.0,10.0
2025-04-08 11:44:23,200.06,200.0,0.0600000000000022,71,59.99,60.0,-0.009999999999998,40,85.56,102.81,0.8,3894.75,,,
2025-04-08 11:44:44,200.04,200.0,0.039999999999992,72,59.98,60.0,-0.0200000000000031,42,85.56,98.29,0.8,3910.46,,,
2025-04-08 11:44:56,199.99,200.0,-0.0099999999999909,73,60.0,60.0,0.0,36,,,,,500.0,10.0,10.0
2025-04-08 11:44:59,200.05,200.0,0.0500000000000113,71,59.99,60.0,-0.009999999999998,38,85.56,94.89,0.8,3921.12,,,
2025-04-08 11:45:17,199.99,200.0,-0.0099999999999909,73,60.0,60.0,0.0,37,85.56,90.37,0.8,3933.84,,,
2025-04-08 11:45:28,200.04,200.0,0.039999999999992,72,60.01,60.0,0.009999999999998,31,85.56,86.97,0.8,3942.27,,,
